number,title,state,created_at,closed_at,cycle_time_hours,labels,is_task_issue,task_subtype,cobbler_run_id,is_problem_report,is_recurring,target,body_length
4921,[stitch] cmd/shred -- srd099 R3.1-R3.3: error handling and differential tests,CLOSED,2026-04-11T10:43:26+00:00,2026-04-11T10:57:27+00:00,0.2336,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/shred,2045
4920,[stitch] cmd/shred -- srd099 R2.1-R2.4: extended overwrite options and verbose output,CLOSED,2026-04-11T10:43:25+00:00,2026-04-11T10:47:44+00:00,0.0719,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/shred,2062
4919,[measure] generation-gh-4209-run42 #4919,CLOSED,2026-04-11T10:41:38+00:00,2026-04-11T10:43:42+00:00,0.0344,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4918,[stitch] cmd/shred -- srd099 R1.1-R1.4: core overwrite passes and file handling,CLOSED,2026-04-11T10:32:10+00:00,2026-04-11T10:41:33+00:00,0.1564,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/shred,1838
4917,[measure] cmd/chroot -- srd100 differential tests,CLOSED,2026-04-11T10:32:09+00:00,2026-04-11T10:36:58+00:00,0.0803,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,cmd/chroot,1927
4916,"[stitch] cmd/chroot -- srd100 R2.1-R2.3: error handling, version, and help",CLOSED,2026-04-11T10:32:08+00:00,2026-04-11T10:36:53+00:00,0.0792,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chroot,1655
4915,[stitch] cmd/chroot -- srd100 R1.1-R1.3: core chroot and exec functionality,CLOSED,2026-04-11T10:32:07+00:00,2026-04-11T10:36:01+00:00,0.065,cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chroot,1597
4914,[measure] generation-gh-4209-run42 #4914,CLOSED,2026-04-11T10:29:09+00:00,2026-04-11T10:32:28+00:00,0.0553,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4913,[stitch] cmd/pinky -- srd098 differential tests,CLOSED,2026-04-11T10:12:30+00:00,2026-04-11T10:29:03+00:00,0.2758,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/pinky,2341
4912,"[stitch] cmd/pinky -- srd098 R3.1-R3.3: error handling, version, and help",CLOSED,2026-04-11T10:12:29+00:00,2026-04-11T10:20:36+00:00,0.1353,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/pinky,1751
4911,[stitch] cmd/pinky -- srd098 R2.1-R2.3: flags and display options,CLOSED,2026-04-11T10:12:28+00:00,2026-04-11T10:18:44+00:00,0.1044,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/pinky,2207
4910,[stitch] cmd/pinky -- srd098 R1.1-R1.3: core utmpx reading and default output,CLOSED,2026-04-11T10:12:27+00:00,2026-04-11T10:14:53+00:00,0.0406,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/pinky,2043
4909,[measure] generation-gh-4209-run42 #4909,CLOSED,2026-04-11T10:10:36+00:00,2026-04-11T10:12:46+00:00,0.0361,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4908,[stitch] cmd/who -- srd097 differential tests,CLOSED,2026-04-11T09:46:02+00:00,2026-04-11T10:10:31+00:00,0.4081,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/who,2414
4907,"[stitch] cmd/who -- srd097 R3.1-R3.3: error handling, version, and help",CLOSED,2026-04-11T09:46:01+00:00,2026-04-11T09:52:38+00:00,0.1103,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/who,1886
4906,[stitch] cmd/who -- srd097 R2.1-R2.4: flags and display options,CLOSED,2026-04-11T09:46:00+00:00,2026-04-11T09:50:02+00:00,0.0672,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/who,2026
4905,[stitch] cmd/who -- srd097 R1.1-R1.4: core utmpx reading and default output,CLOSED,2026-04-11T09:45:59+00:00,2026-04-11T09:48:29+00:00,0.0417,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/who,2332
4904,[measure] generation-gh-4209-run42 #4904,CLOSED,2026-04-11T09:44:02+00:00,2026-04-11T09:46:15+00:00,0.0369,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4903,[stitch] cmd/users -- srd096 R2.1-R2.3: logged-in user listing differential tests,CLOSED,2026-04-11T09:32:40+00:00,2026-04-11T09:43:58+00:00,0.1883,cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/users,2266
4902,[stitch] cmd/users -- srd096 R1.1-R1.3: logged-in user listing core implementation,CLOSED,2026-04-11T09:32:39+00:00,2026-04-11T09:42:12+00:00,0.1592,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/users,2316
4901,[stitch] cmd/nohup -- srd095 R2.1-R2.3: SIGHUP-immune execution differential tests,CLOSED,2026-04-11T09:32:38+00:00,2026-04-11T09:39:17+00:00,0.1108,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/nohup,2706
4900,[stitch] cmd/nice -- srd094 R2.1-R2.3: scheduling priority differential tests,CLOSED,2026-04-11T09:32:37+00:00,2026-04-11T09:37:34+00:00,0.0825,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/nice,2327
4899,[measure] generation-gh-4209-run42 #4899,CLOSED,2026-04-11T09:31:00+00:00,2026-04-11T09:32:55+00:00,0.0319,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4898,[stitch] cmd/mknod -- srd093 R2.1-R2.3: special file creation differential tests,CLOSED,2026-04-11T09:22:14+00:00,2026-04-11T09:30:54+00:00,0.1444,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/mknod,2028
4897,[stitch] cmd/mkfifo -- srd092 R2.1-R2.3: FIFO creation differential tests,CLOSED,2026-04-11T09:22:13+00:00,2026-04-11T09:27:42+00:00,0.0914,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/mkfifo,1982
4896,[stitch] cmd/nohup -- srd095 R1.1-R1.4: SIGHUP-immune execution core implementation,CLOSED,2026-04-11T09:22:11+00:00,2026-04-11T09:25:52+00:00,0.0614,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/nohup,2403
4895,[stitch] cmd/nice -- srd094 R1.1-R1.4: priority adjustment core implementation,CLOSED,2026-04-11T09:22:10+00:00,2026-04-11T09:24:16+00:00,0.035,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/nice,2272
4894,[measure] generation-gh-4209-run42 #4894,CLOSED,2026-04-11T09:20:24+00:00,2026-04-11T09:22:33+00:00,0.0358,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4893,[stitch] cmd/nohup (contract) -- srd095: SIGHUP-immune execution types and main structure,CLOSED,2026-04-11T09:14:50+00:00,2026-04-11T09:20:17+00:00,0.0908,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/nohup,2445
4892,[stitch] cmd/nice (contract) -- srd094: priority adjustment types and main structure,CLOSED,2026-04-11T09:14:49+00:00,2026-04-11T09:18:57+00:00,0.0689,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/nice,2363
4891,[stitch] cmd/mknod -- srd093 R1.1-R1.3: special file creation core implementation,CLOSED,2026-04-11T09:14:48+00:00,2026-04-11T09:17:49+00:00,0.0503,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/mknod,2433
4890,[stitch] cmd/mkfifo -- srd092 R1.1-R1.4: FIFO creation core implementation,CLOSED,2026-04-11T09:14:47+00:00,2026-04-11T09:16:25+00:00,0.0272,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/mkfifo,2421
4889,[measure] generation-gh-4209-run42 #4889,CLOSED,2026-04-11T09:11:44+00:00,2026-04-11T09:15:10+00:00,0.0572,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4888,[stitch] cmd/mknod (contract) -- srd093: special file creation types and main structure,CLOSED,2026-04-11T08:59:27+00:00,2026-04-11T09:11:37+00:00,0.2028,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/mknod,1941
4887,[stitch] cmd/mkfifo (contract) -- srd092: FIFO creation types and main structure,CLOSED,2026-04-11T08:59:26+00:00,2026-04-11T09:09:52+00:00,0.1739,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/mkfifo,1826
4886,"[stitch] cmd/chown -- srd091 R3.1-R3.3: error handling, verbose output, and --preserve-root",CLOSED,2026-04-11T08:59:25+00:00,2026-04-11T09:08:15+00:00,0.1472,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chown,2393
4885,"[stitch] cmd/chown -- srd091 R2.1-R2.3: recursive traversal, symlink handling, and ownership application",CLOSED,2026-04-11T08:59:24+00:00,2026-04-11T09:00:42+00:00,0.0217,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chown,2245
4884,[measure] generation-gh-4209-run42 #4884,CLOSED,2026-04-11T08:57:09+00:00,2026-04-11T08:59:43+00:00,0.0428,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4883,[stitch] cmd/chown -- srd091 R1.1-R1.4: core ownership change and --from/--reference,CLOSED,2026-04-11T08:42:21+00:00,2026-04-11T08:57:03+00:00,0.245,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chown,2292
4882,[stitch] cmd/chown (contract) -- srd091: ownership types and flag parsing,CLOSED,2026-04-11T08:42:20+00:00,2026-04-11T08:55:04+00:00,0.2122,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chown,2168
4881,"[stitch] cmd/chgrp -- srd090 R3.1-R3.3: error handling, verbose output, and --preserve-root",CLOSED,2026-04-11T08:42:19+00:00,2026-04-11T08:52:29+00:00,0.1694,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chgrp,2108
4880,[stitch] cmd/chgrp -- srd090 R2.1-R2.3: recursive traversal and symlink handling,CLOSED,2026-04-11T08:42:17+00:00,2026-04-11T08:45:09+00:00,0.0478,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chgrp,2123
4879,[measure] generation-gh-4209-run42 #4879,CLOSED,2026-04-11T08:40:20+00:00,2026-04-11T08:42:36+00:00,0.0378,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4878,[stitch] cmd/chgrp -- srd090 R1.1-R1.4: core group change implementation and argument handling,CLOSED,2026-04-11T08:28:35+00:00,2026-04-11T08:40:14+00:00,0.1942,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chgrp,2147
4877,[stitch] cmd/chgrp (contract) -- srd090: flag parsing and ownership types,CLOSED,2026-04-11T08:28:34+00:00,2026-04-11T08:38:01+00:00,0.1575,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chgrp,1911
4876,[stitch] cmd/chmod -- srd089 R4.2-R4.3: error handling and preserving root,CLOSED,2026-04-11T08:28:33+00:00,2026-04-11T08:36:32+00:00,0.1331,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chmod,1662
4875,"[stitch] cmd/chmod -- srd089 R3.1-R3.2, R4.1: recursive traversal and verbose/changes output",CLOSED,2026-04-11T08:28:32+00:00,2026-04-11T08:34:59+00:00,0.1075,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chmod,1994
4874,[measure] generation-gh-4209-run42 #4874,CLOSED,2026-04-11T08:26:36+00:00,2026-04-11T08:28:49+00:00,0.0369,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4873,[measure] generation-gh-4209-run42 #4873,CLOSED,2026-04-11T08:25:02+00:00,2026-04-11T08:26:30+00:00,0.0244,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4872,[stitch] cmd/chmod -- srd089 R2.1-R2.4: advanced mode operations,CLOSED,2026-04-11T08:03:10+00:00,2026-04-11T08:24:57+00:00,0.3631,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chmod,2262
4871,[stitch] cmd/chmod -- srd089 R1.1-R1.4: core chmod implementation and argument handling,CLOSED,2026-04-11T08:03:09+00:00,2026-04-11T08:17:14+00:00,0.2347,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chmod,2541
4870,[stitch] cmd/chmod (contract) -- srd089: flag parsing and mode types,CLOSED,2026-04-11T08:03:08+00:00,2026-04-11T08:06:10+00:00,0.0506,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/chmod,2521
4869,[stitch] cmd/truncate -- srd083 R3.3: remaining truncate requirement,CLOSED,2026-04-11T08:03:07+00:00,2026-04-11T08:04:27+00:00,0.0222,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/truncate,1567
4868,[measure] generation-gh-4209-run42 #4868,CLOSED,2026-04-11T08:00:51+00:00,2026-04-11T08:03:25+00:00,0.0428,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4867,"[stitch] cmd/truncate -- srd083 R2.1-R2.2, R3.1-R3.2: error reporting and differential tests",CLOSED,2026-04-11T06:10:35+00:00,2026-04-11T07:03:13+00:00,0.8772,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/truncate,2542
4866,"[stitch] cmd/stat -- srd082 R6.1, R7.1-R7.3: error handling and edge cases",CLOSED,2026-04-11T06:10:34+00:00,2026-04-11T08:00:45+00:00,1.8364,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/stat,2284
4865,"[stitch] cmd/stat -- srd082 R3.1, R4.1-R4.2, R5.1: filesystem stat and dereference modes",CLOSED,2026-04-11T06:10:33+00:00,2026-04-11T07:57:30+00:00,1.7825,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/stat,2520
4864,"[stitch] cmd/stat -- srd082 R1.1, R2.1-R2.3: core stat implementation and argument handling",CLOSED,2026-04-11T06:10:31+00:00,2026-04-11T07:38:40+00:00,1.4692,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/stat,2996
4863,[measure] generation-gh-4209-run42 #4863,CLOSED,2026-04-11T06:08:31+00:00,2026-04-11T06:10:51+00:00,0.0389,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4862,[stitch] cmd/truncate -- srd083 R1.1-R1.4: core truncate implementation and argument handling,CLOSED,2026-04-11T05:44:03+00:00,2026-04-11T06:08:25+00:00,0.4061,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/truncate,2463
4861,[stitch] cmd/sync -- srd085 R2.1-R2.3: error reporting and differential tests,CLOSED,2026-04-11T05:44:02+00:00,2026-04-11T05:58:14+00:00,0.2367,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/sync,1835
4860,[stitch] cmd/sync -- srd085 R1.1-R1.4: core sync implementation and argument handling,CLOSED,2026-04-11T05:44:01+00:00,2026-04-11T05:52:32+00:00,0.1419,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/sync,2209
4859,[stitch] cmd/link -- srd084 R2.1-R2.3: error reporting and differential tests,CLOSED,2026-04-11T05:44:00+00:00,2026-04-11T05:45:15+00:00,0.0208,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/link,1957
4858,[measure] generation-gh-4209-run42 #4858,CLOSED,2026-04-11T05:42:08+00:00,2026-04-11T05:44:21+00:00,0.0369,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4857,[stitch] cmd/link -- srd084 R1.1-R1.4: core hard link creation and argument handling,CLOSED,2026-04-11T05:34:15+00:00,2026-04-11T05:42:02+00:00,0.1297,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/link,2047
4856,[stitch] cmd/basenc -- srd081 R3.1-R3.4: error reporting and differential tests,CLOSED,2026-04-11T05:34:14+00:00,2026-04-11T05:40:20+00:00,0.1017,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/basenc,2533
4855,"[stitch] cmd/basenc -- srd081 R2.1-R2.4: decode mode, ignore-garbage, and wrap control",CLOSED,2026-04-11T05:34:13+00:00,2026-04-11T05:37:46+00:00,0.0592,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/basenc,2205
4854,[stitch] cmd/basenc -- srd081 R1.1-R1.4: core encoding and alphabet selection,CLOSED,2026-04-11T05:34:12+00:00,2026-04-11T05:36:20+00:00,0.0356,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/basenc,2579
4853,[measure] generation-gh-4209-run42 #4853,CLOSED,2026-04-11T05:32:16+00:00,2026-04-11T05:34:30+00:00,0.0372,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4852,[stitch] cmd/base64 -- srd080 R3.1-R3.3: error reporting and differential tests,CLOSED,2026-04-11T05:12:08+00:00,2026-04-11T05:32:10+00:00,0.3339,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/base64,1898
4851,"[stitch] cmd/base64 -- srd080 R2.1-R2.4: decode mode, ignore-garbage, and wrap control",CLOSED,2026-04-11T05:12:07+00:00,2026-04-11T05:26:40+00:00,0.2425,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/base64,2032
4850,[stitch] cmd/base64 -- srd080 R1.1-R1.4: core Base64 encoding and file processing,CLOSED,2026-04-11T05:12:06+00:00,2026-04-11T05:24:34+00:00,0.2078,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/base64,2049
4849,[stitch] cmd/base32 -- srd079 R3.1-R3.3: error reporting and differential tests,CLOSED,2026-04-11T05:12:05+00:00,2026-04-11T05:21:06+00:00,0.1503,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/base32,2002
4848,[measure] generation-gh-4209-run42 #4848,CLOSED,2026-04-11T05:10:37+00:00,2026-04-11T05:12:23+00:00,0.0294,cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
4847,"[stitch] cmd/base32 -- srd079 R2.1-R2.4: decode mode, ignore-garbage, and wrap control",CLOSED,2026-04-11T04:57:29+00:00,2026-04-11T05:10:32+00:00,0.2175,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/base32,1874
4846,[stitch] cmd/base32 -- srd079 R1.1-R1.4: core Base32 encoding and file processing,CLOSED,2026-04-11T04:57:28+00:00,2026-04-11T05:07:54+00:00,0.1739,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/base32,2028
4845,[stitch] cmd/sum -- srd078 R3.2-R3.3: error reporting and differential tests,CLOSED,2026-04-11T04:57:27+00:00,2026-04-11T05:00:37+00:00,0.0528,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/sum,1518
4844,"[stitch] cmd/sum -- srd078 R2.1-R2.2, R3.1: file processing options and output formatting",CLOSED,2026-04-11T04:57:25+00:00,2026-04-11T04:58:46+00:00,0.0225,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,stitch,generation-gh-4209-run42,False,False,cmd/sum,1581
4843,[measure] generation-gh-4209-run42 #4843,CLOSED,2026-04-11T04:55:07+00:00,2026-04-11T04:57:42+00:00,0.0431,cobbler-ready;cobbler-gen-generation-gh-4209-run42,True,measure,generation-gh-4209-run42,False,False,,157
