task_id,git_commit_count,final_target,final_srd_id,total_cost_usd,total_duration_s,total_tokens_input,productive_commits,zero_loc_commits,git_wasted_cost_proxy,first_commit_at,last_commit_at,span_hours
1819,1,cmd/expand,srd024,1.4626,260,1370854,1,0,0.0,2026-03-16T09:19:18+00:00,2026-03-16T09:19:18+00:00,0.0
1822,1,cmd/expand,srd024,0.9788,134,787264,1,0,0.0,2026-03-16T09:22:47+00:00,2026-03-16T09:22:47+00:00,0.0
1825,1,cmd/expand,srd024,1.5186,237,1591497,1,0,0.0,2026-03-16T09:27:50+00:00,2026-03-16T09:27:50+00:00,0.0
1828,1,cmd/unexpand,srd025,1.3835,312,855576,1,0,0.0,2026-03-16T09:34:43+00:00,2026-03-16T09:34:43+00:00,0.0
1831,1,cmd/unexpand,srd025,1.0629,181,767116,1,0,0.0,2026-03-16T09:39:10+00:00,2026-03-16T09:39:10+00:00,0.0
1834,1,cmd/unexpand,srd025,0.8622,116,619317,1,0,0.0,2026-03-16T09:42:26+00:00,2026-03-16T09:42:26+00:00,0.0
1837,1,cmd/unexpand,srd025,2.0017,318,2080475,1,0,0.0,2026-03-16T09:48:49+00:00,2026-03-16T09:48:49+00:00,0.0
1840,1,cmd/cut,srd026,1.8945,270,2045176,1,0,0.0,2026-03-16T09:54:29+00:00,2026-03-16T09:54:29+00:00,0.0
1843,1,cmd/cut,srd026,0.8297,128,593399,1,0,0.0,2026-03-16T09:57:40+00:00,2026-03-16T09:57:40+00:00,0.0
1846,1,cmd/cut,srd026,0.7942,88,600478,1,0,0.0,2026-03-16T10:00:11+00:00,2026-03-16T10:00:11+00:00,0.0
1849,1,cmd/cut,srd026,3.1903,359,4386800,1,0,0.0,2026-03-16T10:07:17+00:00,2026-03-16T10:07:17+00:00,0.0
1852,1,cmd/paste,srd027,0.8463,110,480372,1,0,0.0,2026-03-16T10:10:16+00:00,2026-03-16T10:10:16+00:00,0.0
1855,1,cmd/paste,srd027,1.0847,160,869307,1,0,0.0,2026-03-16T10:14:27+00:00,2026-03-16T10:14:27+00:00,0.0
1858,1,cmd/paste,srd027,0.7079,74,486795,1,0,0.0,2026-03-16T10:17:04+00:00,2026-03-16T10:17:04+00:00,0.0
1861,1,cmd/paste,srd027,1.6824,189,1925106,1,0,0.0,2026-03-16T10:21:28+00:00,2026-03-16T10:21:28+00:00,0.0
1864,1,cmd/uniq,srd028,1.5241,169,1655253,1,0,0.0,2026-03-16T10:25:25+00:00,2026-03-16T10:25:25+00:00,0.0
1867,1,cmd/uniq,srd028,1.0142,216,521484,1,0,0.0,2026-03-16T10:30:33+00:00,2026-03-16T10:30:33+00:00,0.0
1870,1,cmd/uniq,srd028,1.2666,207,1073776,1,0,0.0,2026-03-16T10:35:28+00:00,2026-03-16T10:35:28+00:00,0.0
1873,1,cmd/uniq,srd028,2.6824,364,3248990,1,0,0.0,2026-03-16T10:42:58+00:00,2026-03-16T10:42:58+00:00,0.0
1876,1,cmd/comm,srd029,0.9592,143,506637,1,0,0.0,2026-03-16T10:46:31+00:00,2026-03-16T10:46:31+00:00,0.0
1879,1,cmd/comm,srd029,1.9467,334,1794302,1,0,0.0,2026-03-16T10:53:07+00:00,2026-03-16T10:53:07+00:00,0.0
1882,1,cmd/comm,srd029,1.3,162,1313953,1,0,0.0,2026-03-16T10:56:55+00:00,2026-03-16T10:56:55+00:00,0.0
1885,1,cmd/comm,srd029,1.911,243,1890365,1,0,0.0,2026-03-16T11:02:12+00:00,2026-03-16T11:02:12+00:00,0.0
1888,1,cmd/md5sum,srd030,1.0596,165,998352,1,0,0.0,2026-03-16T11:06:32+00:00,2026-03-16T11:06:32+00:00,0.0
1891,1,cmd/md5sum,srd030,1.2229,175,1147699,1,0,0.0,2026-03-16T11:10:39+00:00,2026-03-16T11:10:39+00:00,0.0
1894,1,cmd/md5sum,srd030,1.6101,213,1823920,1,0,0.0,2026-03-16T11:15:44+00:00,2026-03-16T11:15:44+00:00,0.0
1897,1,cmd/md5sum,srd030,1.1487,156,1111268,1,0,0.0,2026-03-16T11:19:20+00:00,2026-03-16T11:19:20+00:00,0.0
1900,1,cmd/sha1sum,srd031,0.7294,99,429095,1,0,0.0,2026-03-16T11:22:33+00:00,2026-03-16T11:22:33+00:00,0.0
1903,1,cmd/sha1sum,srd031,0.9074,158,467929,1,0,0.0,2026-03-16T11:26:13+00:00,2026-03-16T11:26:13+00:00,0.0
1906,1,cmd/sha1sum,srd031,1.3269,155,1329551,1,0,0.0,2026-03-16T11:29:56+00:00,2026-03-16T11:29:56+00:00,0.0
1909,1,cmd/sha1sum,srd031,1.2395,128,1231521,1,0,0.0,2026-03-16T11:33:22+00:00,2026-03-16T11:33:22+00:00,0.0
1912,1,cmd/sha256sum,srd032,0.728,112,364534,1,0,0.0,2026-03-16T11:36:23+00:00,2026-03-16T11:36:23+00:00,0.0
1915,1,cmd/sha256sum,srd032,0.8864,127,529354,1,0,0.0,2026-03-16T11:39:38+00:00,2026-03-16T11:39:38+00:00,0.0
1918,1,cmd/sha256sum,srd032,1.0377,114,919649,1,0,0.0,2026-03-16T11:42:33+00:00,2026-03-16T11:42:33+00:00,0.0
1921,1,cmd/sha256sum,srd032,1.2561,196,1293102,1,0,0.0,2026-03-16T11:46:57+00:00,2026-03-16T11:46:57+00:00,0.0
1924,1,cmd/sha512sum,srd033,0.9074,125,730812,1,0,0.0,2026-03-16T11:50:06+00:00,2026-03-16T11:50:06+00:00,0.0
1927,1,cmd/sha512sum,srd033,0.8436,121,462641,1,0,0.0,2026-03-16T11:53:13+00:00,2026-03-16T11:53:13+00:00,0.0
1932,1,cmd/sha512sum,srd033,1.0969,189,968231,1,0,0.0,2026-03-16T11:58:31+00:00,2026-03-16T11:58:31+00:00,0.0
1935,1,cmd/sha512sum,srd033,1.3686,166,1440470,1,0,0.0,2026-03-16T12:02:37+00:00,2026-03-16T12:02:37+00:00,0.0
1938,1,cmd/ts,srd004,1.0382,122,792102,1,0,0.0,2026-03-16T12:06:01+00:00,2026-03-16T12:06:01+00:00,0.0
1941,1,cmd/ts,srd004,1.0044,140,864907,1,0,0.0,2026-03-16T12:09:23+00:00,2026-03-16T12:09:23+00:00,0.0
1944,1,cmd/ts,srd004,0.9811,138,801114,1,0,0.0,2026-03-16T12:13:29+00:00,2026-03-16T12:13:29+00:00,0.0
1947,2,cmd/ts,srd004,1.8869,445,1526780,1,1,0.5508,2026-03-16T12:19:41+00:00,2026-03-16T12:19:41+00:00,0.0
1953,1,cmd/ts,srd004,0.7883,106,504278,1,0,0.0,2026-03-16T12:35:26+00:00,2026-03-16T12:35:26+00:00,0.0
1964,1,cmd/ts,srd004,1.7296,419,2245957,1,0,0.0,2026-03-16T18:20:50+00:00,2026-03-16T18:20:50+00:00,0.0
1971,1,cmd/ts,srd004,0.9634,103,818518,1,0,0.0,2026-03-16T18:25:14+00:00,2026-03-16T18:25:14+00:00,0.0
1974,1,cmd/ts,srd004,1.4033,162,1542821,1,0,0.0,2026-03-16T18:29:08+00:00,2026-03-16T18:29:08+00:00,0.0
1977,1,cmd/ts,srd004,1.0026,123,629511,1,0,0.0,2026-03-16T18:32:59+00:00,2026-03-16T18:32:59+00:00,0.0
1980,1,cmd/mkdir,srd034,2.24,569,1217087,1,0,0.0,2026-03-16T18:45:35+00:00,2026-03-16T18:45:35+00:00,0.0
1983,1,cmd/mkdir,srd034,0.9066,124,661276,1,0,0.0,2026-03-16T18:48:39+00:00,2026-03-16T18:48:39+00:00,0.0
1986,1,cmd/mkdir,srd034,1.0613,215,1307639,1,0,0.0,2026-03-16T18:53:53+00:00,2026-03-16T18:53:53+00:00,0.0
1991,1,cmd/mkdir,srd034,0.5649,92,633272,1,0,0.0,2026-03-16T18:57:27+00:00,2026-03-16T18:57:27+00:00,0.0
1996,1,cmd/rmdir,srd035,1.0518,154,838882,1,0,0.0,2026-03-16T19:01:20+00:00,2026-03-16T19:01:20+00:00,0.0
2000,1,cmd/rmdir,srd035,0.7111,92,473786,1,0,0.0,2026-03-16T19:04:35+00:00,2026-03-16T19:04:35+00:00,0.0
2003,1,cmd/rmdir,srd035,2.0154,235,2357115,1,0,0.0,2026-03-16T19:10:06+00:00,2026-03-16T19:10:06+00:00,0.0
2008,1,cmd/rmdir,srd035,0.5245,96,554618,1,0,0.0,2026-03-16T19:13:19+00:00,2026-03-16T19:13:19+00:00,0.0
2012,1,cmd/mktemp,srd036,1.4822,224,1346044,1,0,0.0,2026-03-16T19:18:54+00:00,2026-03-16T19:18:54+00:00,0.0
2017,1,cmd/mktemp,srd036,1.2676,203,1047098,1,0,0.0,2026-03-16T19:23:24+00:00,2026-03-16T19:23:24+00:00,0.0
2022,1,cmd/mktemp,srd036,0.8091,157,930827,1,0,0.0,2026-03-16T19:27:26+00:00,2026-03-16T19:27:26+00:00,0.0
2027,1,cmd/mktemp,srd036,1.3822,216,1783361,1,0,0.0,2026-03-16T19:32:44+00:00,2026-03-16T19:32:44+00:00,0.0
2032,1,cmd/mktemp,srd036,0.8408,187,849406,1,0,0.0,2026-03-16T19:37:30+00:00,2026-03-16T19:37:30+00:00,0.0
2037,1,cmd/ln,srd037,0.9698,155,533512,1,0,0.0,2026-03-16T19:41:36+00:00,2026-03-16T19:41:36+00:00,0.0
2040,1,cmd/ln,srd037,1.0662,206,902580,1,0,0.0,2026-03-16T19:46:22+00:00,2026-03-16T19:46:22+00:00,0.0
2045,1,cmd/ln,srd037,1.784,353,1605632,1,0,0.0,2026-03-16T22:21:11+00:00,2026-03-16T22:21:11+00:00,0.0
2053,1,cmd/ln,srd037,0.6593,115,657419,1,0,0.0,2026-03-16T22:24:34+00:00,2026-03-16T22:24:34+00:00,0.0
2059,1,cmd/ln,srd037,1.112,144,787890,1,0,0.0,2026-03-16T22:28:14+00:00,2026-03-16T22:28:14+00:00,0.0
2121,1,cmd/unlink,srd038,0.4153,69,647999,1,0,0.0,2026-03-17T02:37:21+00:00,2026-03-17T02:37:21+00:00,0.0
2134,5,cmd/unlink,srd038,6.8619,1256,9561320,5,0,5.5308,2026-03-17T02:18:08+00:00,2026-03-17T02:18:08+00:00,0.0
2615,1,pkg/testutils,srd001,0.8803,180,544650,1,0,0.0,2026-03-17T05:25:04+00:00,2026-03-17T05:25:04+00:00,0.0
2616,2,pkg/testutils,srd001,1.1464,112,657795,1,1,0.4842,2026-03-17T05:26:29+00:00,2026-03-17T05:26:29+00:00,0.0
2619,1,pkg/testutils,srd001,1.0782,186,790171,1,0,0.0,2026-03-17T05:35:25+00:00,2026-03-17T05:35:25+00:00,0.0
2621,1,pkg/testutils,srd001,1.011,224,686511,1,0,0.0,2026-03-17T05:42:25+00:00,2026-03-17T05:42:25+00:00,0.0
2632,1,pkg/testutils,srd001,0.4731,33,292914,1,0,0.0,2026-03-18T02:04:45+00:00,2026-03-18T02:04:45+00:00,0.0
2633,1,pkg/sys,srd002,0.5506,41,419064,1,0,0.0,2026-03-18T02:05:37+00:00,2026-03-18T02:05:37+00:00,0.0
2634,1,pkg/format,srd003,0.4219,28,179698,1,0,0.0,2026-03-18T02:06:18+00:00,2026-03-18T02:06:18+00:00,0.0
2636,1,pkg/testutils,srd001,0.9442,135,791345,1,0,0.0,2026-03-18T02:10:45+00:00,2026-03-18T02:10:45+00:00,0.0
2637,1,pkg/sys,srd002,0.7302,130,398562,1,0,0.0,2026-03-18T02:13:08+00:00,2026-03-18T02:13:08+00:00,0.0
2638,1,pkg/testutils,srd001,0.8046,103,625479,1,0,0.0,2026-03-18T02:15:04+00:00,2026-03-18T02:15:04+00:00,0.0
2640,1,pkg/testutils,srd001,0.9494,195,431082,1,0,0.0,2026-03-18T02:20:40+00:00,2026-03-18T02:20:40+00:00,0.0
2641,1,pkg/sys,srd002,0.7297,76,637894,1,0,0.0,2026-03-18T02:22:08+00:00,2026-03-18T02:22:08+00:00,0.0
2642,2,pkg/format,srd003,1.2611,165,666085,1,1,0.4532,2026-03-18T02:24:43+00:00,2026-03-18T02:24:43+00:00,0.0
2645,1,pkg/sys,srd002,0.6788,67,381216,1,0,0.0,2026-03-18T02:28:41+00:00,2026-03-18T02:28:41+00:00,0.0
2646,1,pkg/format,srd003,0.8707,79,765876,1,0,0.0,2026-03-18T02:30:13+00:00,2026-03-18T02:30:13+00:00,0.0
2657,1,pkg/sys,srd002,0.5864,66,371697,1,0,0.0,2026-03-18T04:18:52+00:00,2026-03-18T04:18:52+00:00,0.0
2658,1,pkg/sys,srd002,0.5873,70,321688,1,0,0.0,2026-03-18T04:20:15+00:00,2026-03-18T04:20:15+00:00,0.0
2659,1,pkg/testutils,srd001,1.2603,304,721593,1,0,0.0,2026-03-18T04:25:31+00:00,2026-03-18T04:25:31+00:00,0.0
2661,1,pkg/format,srd003,0.4747,39,240988,1,0,0.0,2026-03-18T04:28:22+00:00,2026-03-18T04:28:22+00:00,0.0
2662,1,pkg/sys,srd002,0.5617,57,367449,0,1,0.5617,2026-03-18T04:29:30+00:00,2026-03-18T04:29:30+00:00,0.0
2664,1,pkg/sys,srd002,0.8025,102,602829,1,0,0.0,2026-03-18T04:33:34+00:00,2026-03-18T04:33:34+00:00,0.0
2665,2,pkg/format,srd003,1.0531,122,504302,1,1,0.505,2026-03-18T04:34:54+00:00,2026-03-18T04:34:54+00:00,0.0
2668,1,pkg/testutils,srd001,0.8251,160,306775,1,0,0.0,2026-03-18T04:40:35+00:00,2026-03-18T04:40:35+00:00,0.0
2670,1,pkg/testutils,srd001,0.6695,92,346798,1,0,0.0,2026-03-18T04:44:17+00:00,2026-03-18T04:44:17+00:00,0.0
2671,1,pkg/testutils,srd001,0.7145,86,427796,1,0,0.0,2026-03-18T04:45:57+00:00,2026-03-18T04:45:57+00:00,0.0
2672,1,pkg/format,srd003,0.8711,148,604977,1,0,0.0,2026-03-18T04:48:38+00:00,2026-03-18T04:48:38+00:00,0.0
2674,1,pkg/testutils,srd001,1.4331,156,1410412,1,0,0.0,2026-03-18T21:39:54+00:00,2026-03-18T21:39:54+00:00,0.0
2675,1,pkg/format,srd003,0.8292,145,388953,1,0,0.0,2026-03-18T21:42:32+00:00,2026-03-18T21:42:32+00:00,0.0
2676,1,pkg/format,srd003,0.8166,101,528248,1,0,0.0,2026-03-18T21:44:26+00:00,2026-03-18T21:44:26+00:00,0.0
2678,1,pkg/format,srd003,0.7877,91,534442,1,0,0.0,2026-03-18T21:49:01+00:00,2026-03-18T21:49:01+00:00,0.0
2679,1,cmd/cat,srd006,0.5706,43,430346,1,0,0.0,2026-03-18T21:49:56+00:00,2026-03-18T21:49:56+00:00,0.0
2681,1,cmd/version,srd059,0.4797,35,299885,1,0,0.0,2026-03-18T21:54:25+00:00,2026-03-18T21:54:25+00:00,0.0
2682,1,cmd/version,srd059,0.5401,44,319976,1,0,0.0,2026-03-18T21:55:21+00:00,2026-03-18T21:55:21+00:00,0.0
2684,1,cmd/cat,srd006,0.8115,164,339449,1,0,0.0,2026-03-18T22:00:26+00:00,2026-03-18T22:00:26+00:00,0.0
2686,1,cmd/cat,srd006,1.3034,317,698576,1,0,0.0,2026-03-18T22:08:05+00:00,2026-03-18T22:08:05+00:00,0.0
2688,1,cmd/cat,srd006,1.0308,216,527080,1,0,0.0,2026-03-18T22:13:38+00:00,2026-03-18T22:13:38+00:00,0.0
2690,2,cmd/cat,srd006,1.1554,106,629547,1,1,0.4432,2026-03-18T22:50:50+00:00,2026-03-18T22:50:50+00:00,0.0
2695,1,cmd/cat,srd006,1.2323,231,978373,1,0,0.0,2026-03-18T22:58:21+00:00,2026-03-18T22:58:21+00:00,0.0
2697,1,cmd/cat,srd006,1.1973,130,1301335,1,0,0.0,2026-03-18T23:03:54+00:00,2026-03-18T23:03:54+00:00,0.0
2698,1,cmd/sponge,srd007,1.2783,272,703523,1,0,0.0,2026-03-18T23:08:41+00:00,2026-03-18T23:08:41+00:00,0.0
2700,1,cmd/sponge,srd007,1.2797,290,493206,1,0,0.0,2026-03-19T00:47:29+00:00,2026-03-19T00:47:29+00:00,0.0
2702,1,cmd/sponge,srd007,1.2996,372,508443,1,0,0.0,2026-03-19T00:56:35+00:00,2026-03-19T00:56:35+00:00,0.0
2704,1,cmd/sponge,srd007,0.9516,121,770562,1,0,0.0,2026-03-19T01:00:41+00:00,2026-03-19T01:00:41+00:00,0.0
2706,1,cmd/sponge,srd007,1.3468,310,775821,1,0,0.0,2026-03-19T01:08:02+00:00,2026-03-19T01:08:02+00:00,0.0
2707,1,cmd/du,srd009,1.4781,423,623157,1,0,0.0,2026-03-19T01:15:17+00:00,2026-03-19T01:15:17+00:00,0.0
2709,1,cmd/sponge,srd007,0.9354,99,785863,1,0,0.0,2026-03-19T01:18:50+00:00,2026-03-19T01:18:50+00:00,0.0
2710,1,cmd/du,srd009,1.5323,419,756253,1,0,0.0,2026-03-19T01:26:03+00:00,2026-03-19T01:26:03+00:00,0.0
2712,1,cmd/du,srd009,0.9702,189,449653,1,0,0.0,2026-03-19T01:31:24+00:00,2026-03-19T01:31:24+00:00,0.0
2714,1,cmd/du,srd009,1.0801,310,392119,1,0,0.0,2026-03-19T01:38:39+00:00,2026-03-19T01:38:39+00:00,0.0
2715,1,cmd/yes,srd012,0.7334,78,680223,1,0,0.0,2026-03-19T01:40:07+00:00,2026-03-19T01:40:07+00:00,0.0
2717,1,cmd/du,srd009,1.0477,131,908449,1,0,0.0,2026-03-19T01:48:04+00:00,2026-03-19T01:48:04+00:00,0.0
2718,1,cmd/yes,srd012,0.8124,156,491137,1,0,0.0,2026-03-19T01:50:52+00:00,2026-03-19T01:50:52+00:00,0.0
2720,1,cmd/yes,srd012,0.6407,74,449862,1,0,0.0,2026-03-19T01:54:57+00:00,2026-03-19T01:54:57+00:00,0.0
2721,1,cmd/true,srd013,0.575,58,383338,1,0,0.0,2026-03-19T01:56:08+00:00,2026-03-19T01:56:08+00:00,0.0
2723,1,cmd/true,srd013,0.7127,85,485535,1,0,0.0,2026-03-19T02:00:53+00:00,2026-03-19T02:00:53+00:00,0.0
2724,2,cmd/false,srd014,1.2993,142,872613,1,1,0.5641,2026-03-19T02:02:29+00:00,2026-03-19T02:02:29+00:00,0.0
2730,1,cmd/basename,srd015,0.6529,95,440805,1,0,0.0,2026-03-19T02:11:53+00:00,2026-03-19T02:11:53+00:00,0.0
2732,1,cmd/basename,srd015,0.737,135,342949,1,0,0.0,2026-03-19T02:16:24+00:00,2026-03-19T02:16:24+00:00,0.0
2733,1,cmd/dirname,srd016,0.8928,127,766879,1,0,0.0,2026-03-19T02:18:42+00:00,2026-03-19T02:18:42+00:00,0.0
2735,1,cmd/basename,srd015,0.6554,65,513338,1,0,0.0,2026-03-19T02:21:53+00:00,2026-03-19T02:21:53+00:00,0.0
2736,1,cmd/dirname,srd016,0.6664,86,460052,1,0,0.0,2026-03-19T02:23:31+00:00,2026-03-19T02:23:31+00:00,0.0
2738,1,cmd/basename,srd015,0.612,60,339452,1,0,0.0,2026-03-19T02:26:21+00:00,2026-03-19T02:26:21+00:00,0.0
2739,1,cmd/dirname,srd016,0.6631,64,478655,1,0,0.0,2026-03-19T02:27:37+00:00,2026-03-19T02:27:37+00:00,0.0
2741,1,cmd/dirname,srd016,1.0021,151,827792,1,0,0.0,2026-03-19T02:32:26+00:00,2026-03-19T02:32:26+00:00,0.0
2742,1,cmd/tee,srd017,0.5993,73,334205,1,0,0.0,2026-03-19T02:33:50+00:00,2026-03-19T02:33:50+00:00,0.0
2744,1,cmd/tee,srd017,0.5652,60,317009,1,0,0.0,2026-03-19T02:36:44+00:00,2026-03-19T02:36:44+00:00,0.0
2746,1,cmd/tee,srd017,0.5994,63,322777,1,0,0.0,2026-03-19T02:40:00+00:00,2026-03-19T02:40:00+00:00,0.0
2747,1,cmd/head,srd018,0.7822,85,571562,1,0,0.0,2026-03-19T02:41:35+00:00,2026-03-19T02:41:35+00:00,0.0
2749,1,cmd/tee,srd017,1.2741,251,905256,1,0,0.0,2026-03-19T02:47:31+00:00,2026-03-19T02:47:31+00:00,0.0
2750,1,cmd/head,srd018,1.0183,242,440723,1,0,0.0,2026-03-19T02:51:45+00:00,2026-03-19T02:51:45+00:00,0.0
2752,1,cmd/head,srd018,1.777,348,1525339,1,0,0.0,2026-03-19T02:59:45+00:00,2026-03-19T02:59:45+00:00,0.0
2754,1,cmd/head,srd018,1.293,271,831156,1,0,0.0,2026-03-19T03:06:18+00:00,2026-03-19T03:06:18+00:00,0.0
2755,1,cmd/seq,srd019,1.5839,421,704430,1,0,0.0,2026-03-19T03:13:34+00:00,2026-03-19T03:13:34+00:00,0.0
2757,1,cmd/seq,srd019,0.9264,169,637630,1,0,0.0,2026-03-19T03:18:44+00:00,2026-03-19T03:18:44+00:00,0.0
2759,1,cmd/head,srd018,0.7702,68,442411,1,0,0.0,2026-03-19T03:22:05+00:00,2026-03-19T03:22:05+00:00,0.0
2760,1,cmd/seq,srd019,2.4807,736,1503807,1,0,0.0,2026-03-19T03:34:32+00:00,2026-03-19T03:34:32+00:00,0.0
2762,1,cmd/seq,srd019,1.5876,192,1778434,1,0,0.0,2026-03-19T03:40:27+00:00,2026-03-19T03:40:27+00:00,0.0
2763,1,cmd/wc,srd005,1.4893,414,727558,1,0,0.0,2026-03-19T03:47:33+00:00,2026-03-19T03:47:33+00:00,0.0
2765,1,cmd/seq,srd019,0.9236,101,772400,1,0,0.0,2026-03-19T03:51:22+00:00,2026-03-19T03:51:22+00:00,0.0
2766,1,cmd/wc,srd005,1.9622,471,1444971,1,0,0.0,2026-03-19T03:59:25+00:00,2026-03-19T03:59:25+00:00,0.0
2768,1,cmd/wc,srd005,1.0959,220,562227,1,0,0.0,2026-03-19T04:05:07+00:00,2026-03-19T04:05:07+00:00,0.0
2770,1,cmd/wc,srd005,1.5695,207,1722401,1,0,0.0,2026-03-19T04:10:38+00:00,2026-03-19T04:10:38+00:00,0.0
2772,1,cmd/wc,srd005,2.1969,595,1334244,1,0,0.0,2026-03-19T04:23:20+00:00,2026-03-19T04:23:20+00:00,0.0
2773,1,cmd/arch,srd045,0.8599,103,698442,1,0,0.0,2026-03-19T04:25:15+00:00,2026-03-19T04:25:15+00:00,0.0
2775,1,cmd/wc,srd005,1.5584,248,1552773,1,0,0.0,2026-03-19T04:31:41+00:00,2026-03-19T04:31:41+00:00,0.0
2776,1,cmd/arch,srd045,0.6085,52,400009,1,0,0.0,2026-03-19T04:32:45+00:00,2026-03-19T04:32:45+00:00,0.0
2777,1,cmd/uname,srd044,0.651,77,402639,1,0,0.0,2026-03-19T04:34:14+00:00,2026-03-19T04:34:14+00:00,0.0
2779,1,cmd/uname,srd044,0.6667,101,326405,1,0,0.0,2026-03-19T04:38:23+00:00,2026-03-19T04:38:23+00:00,0.0
2780,2,cmd/uname,srd044,2.5344,449,2335184,1,1,0.5025,2026-03-19T04:45:25+00:00,2026-03-19T04:45:25+00:00,0.0
2783,1,cmd/uname,srd044,0.6627,66,417874,1,0,0.0,2026-03-19T04:50:41+00:00,2026-03-19T04:50:41+00:00,0.0
2784,1,cmd/nproc,srd046,0.8298,76,755924,1,0,0.0,2026-03-19T04:52:10+00:00,2026-03-19T04:52:10+00:00,0.0
2786,1,cmd/nproc,srd046,0.7767,132,420460,1,0,0.0,2026-03-19T04:57:51+00:00,2026-03-19T04:57:51+00:00,0.0
2787,1,cmd/hostname,srd047,0.9172,107,799385,1,0,0.0,2026-03-19T04:59:49+00:00,2026-03-19T04:59:49+00:00,0.0
2788,1,cmd/hostid,srd048,0.8178,95,631230,1,0,0.0,2026-03-19T05:01:35+00:00,2026-03-19T05:01:35+00:00,0.0
2790,1,cmd/nproc,srd046,0.8851,126,710005,1,0,0.0,2026-03-19T05:05:48+00:00,2026-03-19T05:05:48+00:00,0.0
2791,1,cmd/hostname,srd047,0.5653,53,330688,1,0,0.0,2026-03-19T05:06:53+00:00,2026-03-19T05:06:53+00:00,0.0
2792,1,cmd/hostid,srd048,0.6144,70,400809,1,0,0.0,2026-03-19T05:08:14+00:00,2026-03-19T05:08:14+00:00,0.0
2794,1,cmd/ls,srd008,0.7675,145,288264,1,0,0.0,2026-03-19T05:13:42+00:00,2026-03-19T05:13:42+00:00,0.0
2795,1,cmd/ls,srd008,1.3929,447,429144,1,0,0.0,2026-03-19T05:21:19+00:00,2026-03-19T05:21:19+00:00,0.0
2797,1,cmd/ls,srd008,1.0221,224,394564,1,0,0.0,2026-03-19T05:27:39+00:00,2026-03-19T05:27:39+00:00,0.0
2800,1,cmd/ls,srd008,1.2824,325,511106,1,0,0.0,2026-03-19T05:36:01+00:00,2026-03-19T05:36:01+00:00,0.0
2803,1,cmd/ls,srd008,1.9884,573,957709,1,0,0.0,2026-03-19T05:47:33+00:00,2026-03-19T05:47:33+00:00,0.0
2805,1,cmd/ls,srd008,1.0932,142,855728,1,0,0.0,2026-03-19T05:51:46+00:00,2026-03-19T05:51:46+00:00,0.0
2807,1,cmd/ls,srd008,1.6838,368,1177961,1,0,0.0,2026-03-19T06:00:40+00:00,2026-03-19T06:00:40+00:00,0.0
2809,1,cmd/ls,srd008,1.7759,461,650572,1,0,0.0,2026-03-19T21:06:02+00:00,2026-03-19T21:06:02+00:00,0.0
2811,1,cmd/ls,srd008,2.4301,753,790635,1,0,0.0,2026-03-19T21:21:39+00:00,2026-03-19T21:21:39+00:00,0.0
2813,1,cmd/ls,srd008,2.4125,460,1966049,1,0,0.0,2026-03-19T21:31:32+00:00,2026-03-19T21:31:32+00:00,0.0
2815,1,cmd/ls,srd008,3.1666,697,2748847,1,0,0.0,2026-03-19T21:45:20+00:00,2026-03-19T21:45:20+00:00,0.0
2817,1,cmd/ls,srd008,2.846,590,2549009,1,0,0.0,2026-03-19T21:57:08+00:00,2026-03-19T21:57:08+00:00,0.0
2819,1,cmd/ls,srd008,3.3144,763,2931826,1,0,0.0,2026-03-19T22:12:35+00:00,2026-03-19T22:12:35+00:00,0.0
2821,1,cmd/ls,srd008,2.6144,285,3249420,1,0,0.0,2026-03-19T22:22:27+00:00,2026-03-19T22:22:27+00:00,0.0
2822,1,cmd/logname,srd053,0.8512,106,755665,1,0,0.0,2026-03-19T22:24:27+00:00,2026-03-19T22:24:27+00:00,0.0
2824,1,cmd/ls,srd008,1.853,183,1930530,1,0,0.0,2026-03-19T22:29:46+00:00,2026-03-19T22:29:46+00:00,0.0
2825,1,cmd/logname,srd053,0.5079,52,251740,1,0,0.0,2026-03-19T22:30:53+00:00,2026-03-19T22:30:53+00:00,0.0
2826,1,cmd/echo,srd020,0.7921,96,582120,1,0,0.0,2026-03-19T22:32:44+00:00,2026-03-19T22:32:44+00:00,0.0
2828,1,cmd/tty,srd052,0.8065,119,498416,1,0,0.0,2026-03-19T22:37:32+00:00,2026-03-19T22:37:32+00:00,0.0
2829,1,cmd/pwd,srd051,0.6842,78,414778,1,0,0.0,2026-03-19T22:39:21+00:00,2026-03-19T22:39:21+00:00,0.0
2831,1,cmd/pwd,srd051,1.1649,217,1013982,1,0,0.0,2026-03-19T22:46:32+00:00,2026-03-19T22:46:32+00:00,0.0
2832,1,cmd/tty,srd052,0.6592,86,456766,1,0,0.0,2026-03-19T22:48:11+00:00,2026-03-19T22:48:11+00:00,0.0
2834,1,cmd/realpath,srd049,1.8604,553,1005783,1,0,0.0,2026-03-20T03:49:24+00:00,2026-03-20T03:49:24+00:00,0.0
2836,1,cmd/realpath,srd049,1.0319,129,820525,1,0,0.0,2026-03-20T03:53:42+00:00,2026-03-20T03:53:42+00:00,0.0
2838,1,cmd/readlink,srd050,1.2759,195,1033898,1,0,0.0,2026-03-20T03:59:56+00:00,2026-03-20T03:59:56+00:00,0.0
2839,1,cmd/realpath,srd049,0.8003,109,628421,1,0,0.0,2026-03-20T04:01:59+00:00,2026-03-20T04:01:59+00:00,0.0
